state,county,name,area
01,001,Autauga County,1539602155
01,003,Baldwin County,4117625664
01,005,Barbour County,2292160140
01,007,Bibb County,1612159622
01,009,Blount County,1670127873
01,011,Bullock County,1613077726
01,013,Butler County,2012002543
01,015,Calhoun County,1569244611
01,017,Chambers County,1545085605
01,019,Cherokee County,1433620856
01,021,Chilton County,1794477100
01,023,Choctaw County,2365869840
01,025,Clarke County,3207494104
01,027,Clay County,1564251834
01,029,Cleburne County,1450666275
01,031,Coffee County,1758565924
01,033,Colbert County,1535200704
01,035,Conecuh County,2202029362
01,037,Coosa County,1685846937
01,039,Covington County,2669177438
01,041,Crenshaw County,1576952801
01,043,Cullman County,1902975557
01,045,Dale County,1453244561
01,047,Dallas County,2534919606
01,049,DeKalb County,2012610883
01,051,Elmore County,1601885906
01,053,Escambia County,2448137281
01,055,Etowah County,1385911178
01,057,Fayette County,1625693289
01,059,Franklin County,1641841403
01,061,Geneva County,1487897661
01,063,Greene County,1675782052
01,065,Hale County,1667917737
01,067,Henry County,1454926622
01,069,Houston County,1501819556
01,071,Jackson County,2792044563
01,073,Jefferson County,2878565406
01,075,Lamar County,1566544639
01,077,Lauderdale County,1730148681
01,079,Lawrence County,1788864253
01,081,Lee County,1573522181
01,083,Limestone County,1450279218
01,085,Lowndes County,1854651810
01,087,Macon County,1576436150
01,089,Madison County,2076122022
01,091,Marengo County,2530140224
01,093,Marion County,1922660058
01,095,Marshall County,1465531841
01,097,Mobile County,3184064491
01,099,Monroe County,2656469657
01,101,Montgomery County,2033995780
01,103,Morgan County,1501156233
01,105,Perry County,1863934213
01,107,Pickens County,2282715142
01,109,Pike County,1740645367
01,111,Randolph County,1503615941
01,113,Russell County,1660620585
01,115,St. Clair County,1635750733
01,117,Shelby County,2034201991
01,119,Sumter County,2340898912
01,121,Talladega County,1908295906
01,123,Tallapoosa County,1855797998
01,125,Tuscaloosa County,3420972736
01,127,Walker County,2048728530
01,129,Washington County,2797715990
01,131,Wilcox County,2299504802
01,133,Winston County,1587623319
02,013,Aleutians East Borough,18091588006
02,016,Aleutians West Census Area,11381568820
02,020,Anchorage Municipality,4420591351
02,050,Bethel Census Area,105232818881
02,060,Bristol Bay Borough,1248324004
02,063,Chugach Census Area,24682168359
02,066,Copper River Census Area,63952041486
02,068,Denali Borough,32729577049
02,070,Dillingham Census Area,47484820740
02,090,Fairbanks North Star Borough,18997065757
02,100,Haines Borough,6072297429
02,105,Hoonah-Angoon Census Area,16978039504
02,110,Juneau City and Borough,7003264582
02,122,Kenai Peninsula Borough,41499872032
02,130,Ketchikan Gateway Borough,12579378509
02,150,Kodiak Island Borough,17133463089
02,158,Kusilvak Census Area,44229388656
02,164,Lake and Peninsula Borough,61914765130
02,170,Matanuska-Susitna Borough,64011438655
02,180,Nome Census Area,59492073777
02,185,North Slope Borough,230054247236
02,188,Northwest Arctic Borough,92369226063
02,195,Petersburg Borough,7512659026
02,198,Prince of Wales-Hyder Census Area,13633096725
02,220,Sitka City and Borough,7433305233
02,230,Skagway Municipality,1123881121
02,240,Southeast Fairbanks Census Area,64290716341
02,275,Wrangell City and Borough,6619997019
02,282,Yakutat City and Borough,19744199352
02,290,Yukon-Koyukuk Census Area,377038836683
04,001,Apache County,29002036884
04,003,Cochise County,16083174724
04,005,Coconino County,48217246115
04,007,Gila County,12323152911
04,009,Graham County,11970605960
04,011,Greenlee County,4771123868
04,012,La Paz County,11645512185
04,013,Maricopa County,23829656320
04,015,Mohave County,34529358908
04,017,Navajo County,25770517916
04,019,Pima County,23798597225
04,021,Pinal County,13897997160
04,023,Santa Cruz County,3201833000
04,025,Yavapai County,21038727444
04,027,Yuma County,14280774783
05,001,Arkansas County,2558229599
05,003,Ashley County,2396814634
05,005,Baxter County,1434683723
05,007,Benton County,2195594602
05,009,Boone County,1527365337
05,011,Bradley County,1681392156
05,013,Calhoun County,1627937671
05,015,Carroll County,1631531391
05,017,Chicot County,1649764698
05,019,Clark County,2243130818
05,021,Clay County,1655556287
05,023,Cleburne County,1434077951
05,025,Cleveland County,1548239712
05,027,Columbia County,1983887990
05,029,Conway County,1430421206
05,031,Craighead County,1831713217
05,033,Crawford County,1541726178
05,035,Crittenden County,1587302405
05,037,Cross County,1596478487
05,039,Dallas County,1728522510
05,041,Desha County,1931911300
05,043,Drew County,2146197775
05,045,Faulkner County,1678220941
05,047,Franklin County,1577058369
05,049,Fulton County,1600715601
05,051,Garland County,1755077750
05,053,Grant County,1636384327
05,055,Greene County,1495304294
05,057,Hempstead County,1883941978
05,059,Hot Spring County,1593594017
05,061,Howard County,1524583709
05,063,Independence County,1978814997
05,065,Izard County,1503435683
05,067,Jackson County,1641536592
05,069,Jefferson County,2253424979
05,071,Johnson County,1709007480
05,073,Lafayette County,1371431663
05,075,Lawrence County,1522017848
05,077,Lee County,1553081766
05,079,Lincoln County,1454363491
05,081,Little River County,1378189265
05,083,Logan County,1834415713
05,085,Lonoke County,1997827796
05,087,Madison County,2160620696
05,089,Marion County,1545491060
05,091,Miller County,1616127353
05,093,Mississippi County,2336457326
05,095,Monroe County,1572324488
05,097,Montgomery County,2019984640
05,099,Nevada County,1600231057
05,101,Newton County,2126326136
05,103,Ouachita County,1897898728
05,105,Perry County,1428530424
05,107,Phillips County,1790206758
05,109,Pike County,1555611464
05,111,Poinsett County,1964342562
05,113,Polk County,2219404988
05,115,Pope County,2104407171
05,117,Prairie County,1677973073
05,119,Pulaski County,1964339775
05,121,Randolph County,1688550935
05,123,St. Francis County,1644091269
05,125,Saline County,1874047328
05,127,Scott County,2312692335
05,129,Searcy County,1725015967
05,131,Sebastian County,1375069597
05,133,Sevier County,1459966449
05,135,Sharp County,1565812608
05,137,Stone County,1570740667
05,139,Union County,2691125871
05,141,Van Buren County,1838244472
05,143,Washington County,2438481635
05,145,White County,2680828182
05,147,Woodruff County,1519769777
05,149,Yell County,2409199097
60,010,Eastern District,65124866
60,020,Manu'a District,57620993
60,030,Rose Island,82093
60,040,Swains Island,2432605
60,050,Western District,72498512
06,001,Alameda County,1909973802
06,003,Alpine County,1912292608
06,005,Amador County,1539965774
06,007,Butte County,4238488692
06,009,Calaveras County,2641837361
06,011,Colusa County,2980332754
06,013,Contra Costa County,1856882067
06,015,Del Norte County,2606117992
06,017,El Dorado County,4423309740
06,019,Fresno County,15432139305
06,021,Glenn County,3403160265
06,023,Humboldt County,9241426580
06,025,Imperial County,10814594642
06,027,Inyo County,26410322184
06,029,Kern County,21062446681
06,031,Kings County,3600883802
06,033,Lake County,3254452063
06,035,Lassen County,11761698938
06,037,Los Angeles County,10511883899
06,039,Madera County,5534591548
06,041,Marin County,1347885738
06,043,Mariposa County,3752475021
06,045,Mendocino County,9082632001
06,047,Merced County,5019301130
06,049,Modoc County,10225877677
06,051,Mono County,7896838482
06,053,Monterey County,8499620866
06,055,Napa County,1938032988
06,057,Nevada County,2480587309
06,059,Orange County,2053352680
06,061,Placer County,3644306224
06,063,Plumas County,6612400773
06,065,Riverside County,18671894142
06,067,Sacramento County,2500143913
06,069,San Benito County,3596591091
06,071,San Bernardino County,51975605357
06,073,San Diego County,10904437049
06,075,San Francisco County,121507096
06,077,San Joaquin County,3606174105
06,079,San Luis Obispo County,8548557936
06,081,San Mateo County,1161922891
06,083,Santa Barbara County,7084066256
06,085,Santa Clara County,3343892703
06,087,Santa Cruz County,1152823580
06,089,Shasta County,9778407590
06,091,Sierra County,2468694582
06,093,Siskiyou County,16261933233
06,095,Solano County,2128506918
06,097,Sonoma County,4080835800
06,099,Stanislaus County,3874667295
06,101,Sutter County,1560975494
06,103,Tehama County,7638229337
06,105,Trinity County,8234265080
06,107,Tulare County,12494835762
06,109,Tuolumne County,5752127089
06,111,Ventura County,4772490105
06,113,Yolo County,2628145871
06,115,Yuba County,1636887848
08,001,Adams County,3020717266
08,003,Alamosa County,1871466760
08,005,Arapahoe County,2066382070
08,007,Archuleta County,3496712111
08,009,Baca County,6617400568
08,011,Bent County,3918255146
08,013,Boulder County,1881340038
08,014,Broomfield County,85477895
08,015,Chaffee County,2624715699
08,017,Cheyenne County,4605713959
08,019,Clear Creek County,1023234052
08,021,Conejos County,3334423896
08,023,Costilla County,3179452300
08,025,Crowley County,2039427872
08,027,Custer County,1913031921
08,029,Delta County,2958090989
08,031,Denver County,396988271
08,033,Dolores County,2763958510
08,035,Douglas County,2176220779
08,037,Eagle County,4362754529
08,039,Elbert County,4793643984
08,041,El Paso County,5508514015
08,043,Fremont County,3970664377
08,045,Garfield County,7633807246
08,047,Gilpin County,388556750
08,049,Grand County,4782273600
08,051,Gunnison County,8389338079
08,053,Hinsdale County,2893614473
08,055,Huerfano County,4120756290
08,057,Jackson County,4179530229
08,059,Jefferson County,1979624813
08,061,Kiowa County,4578603586
08,063,Kit Carson County,5596501947
08,065,Lake County,976215863
08,067,La Plata County,4376255319
08,069,Larimer County,6722997112
08,071,Las Animas County,12361852603
08,073,Lincoln County,6676158658
08,075,Logan County,4761947977
08,077,Mesa County,8621348071
08,079,Mineral County,2268209075
08,081,Moffat County,12284943811
08,083,Montezuma County,5255990021
08,085,Montrose County,5804023553
08,087,Morgan County,3316441489
08,089,Otero County,3268424300
08,091,Ouray County,1400332623
08,093,Park County,5682182505
08,095,Phillips County,1781724976
08,097,Pitkin County,2514104907
08,099,Prowers County,4243457240
08,101,Pueblo County,6179965789
08,103,Rio Blanco County,8342275015
08,105,Rio Grande County,2361956086
08,107,Routt County,6117602811
08,109,Saguache County,8206547703
08,111,San Juan County,1003660672
08,113,San Miguel County,3332606081
08,115,Sedgwick County,1419419014
08,117,Summit County,1575563236
08,119,Teller County,1442732301
08,121,Washington County,6521806803
08,123,Weld County,10320950510
08,125,Yuma County,6123763563
09,001,Fairfield County,1618659471
09,003,Hartford County,1903544230
09,005,Litchfield County,2384112664
09,007,Middlesex County,956493755
09,009,New Haven County,1565683292
09,011,New London County,1722511353
09,013,Tolland County,1062807467
09,015,Windham County,1328477591
10,001,Kent County,1517888749
10,003,New Castle County,1104205910
10,005,Sussex County,2424624796
11,001,District of Columbia,158314712
12,001,Alachua County,2267883119
12,003,Baker County,1515738971
12,005,Bay County,1964872289
12,007,Bradford County,761362119
12,009,Brevard County,2628794784
12,011,Broward County,3115285867
12,013,Calhoun County,1469394563
12,015,Charlotte County,1764039071
12,017,Citrus County,1507157965
12,019,Clay County,1565946385
12,021,Collier County,5172074199
12,023,Columbia County,2065648371
12,027,DeSoto County,1649031791
12,029,Dixie County,1826225016
12,031,Duval County,1975241122
12,033,Escambia County,1701596607
12,035,Flagler County,1259255233
12,037,Franklin County,1411498964
12,039,Gadsden County,1337405281
12,041,Gilchrist County,905705570
12,043,Glades County,2089032662
12,045,Gulf County,1433408764
12,047,Hamilton County,1332018548
12,049,Hardee County,1651311557
12,051,Hendry County,2994619228
12,053,Hernando County,1224975053
12,055,Highlands County,2635691964
12,057,Hillsborough County,2646871949
12,059,Holmes County,1240232912
12,061,Indian River County,1302272801
12,063,Jackson County,2378068090
12,065,Jefferson County,1549018608
12,067,Lafayette County,1407256301
12,069,Lake County,2463660721
12,071,Lee County,2024153258
12,073,Leon County,1727357017
12,075,Levy County,2896183013
12,077,Liberty County,2164099094
12,079,Madison County,1804001482
12,081,Manatee County,1923728888
12,083,Marion County,4113978833
12,085,Martin County,1408484144
12,086,Miami-Dade County,4920581266
12,087,Monroe County,2546043464
12,089,Nassau County,1680075562
12,091,Okaloosa County,2409210366
12,093,Okeechobee County,1992107752
12,095,Orange County,2335738262
12,097,Osceola County,3438557597
12,099,Palm Beach County,5087404034
12,101,Pasco County,1933706281
12,103,Pinellas County,708925693
12,105,Polk County,4655619635
12,107,Putnam County,1886448880
12,109,St. Johns County,1555634281
12,111,St. Lucie County,1480593676
12,113,Santa Rosa County,2622105608
12,115,Sarasota County,1440162082
12,117,Seminole County,801167897
12,119,Sumter County,1442967694
12,121,Suwannee County,1783430053
12,123,Taylor County,2702221633
12,125,Union County,630804539
12,127,Volusia County,2852352391
12,129,Wakulla County,1570615732
12,131,Walton County,2689041914
12,133,Washington County,1514305977
13,001,Appling County,1316423272
13,003,Atkinson County,887636794
13,005,Bacon County,735770218
13,007,Baker County,885665382
13,009,Baldwin County,670028284
13,011,Banks County,601023920
13,013,Barrow County,417082936
13,015,Bartow County,1188568906
13,017,Ben Hill County,647802123
13,019,Berrien County,1174237673
13,021,Bibb County,645957813
13,023,Bleckley County,559106469
13,025,Brantley County,1147955293
13,027,Brooks County,1277341271
13,029,Bryan County,1133280746
13,031,Bulloch County,1750729752
13,033,Burke County,2142010451
13,035,Butts County,475754783
13,037,Calhoun County,726191501
13,039,Camden County,1632517789
13,043,Candler County,629520839
13,045,Carroll County,1292752881
13,047,Catoosa County,419998842
13,049,Charlton County,2020415648
13,051,Chatham County,1121845018
13,053,Chattahoochee County,644226249
13,055,Chattooga County,811512395
13,057,Cherokee County,1090589248
13,059,Clarke County,308784925
13,061,Clay County,506093883
13,063,Clayton County,366953760
13,065,Clinch County,2110829176
13,067,Cobb County,880017577
13,069,Coffee County,1533972005
13,071,Colquitt County,1416818774
13,073,Columbia County,751573630
13,075,Cook County,591677325
13,077,Coweta County,1141544476
13,079,Crawford County,841524041
13,081,Crisp County,706236812
13,083,Dade County,450559218
13,085,Dawson County,546042257
13,087,Decatur County,1546842826
13,089,DeKalb County,693429089
13,091,Dodge County,1284521385
13,093,Dooly County,1016908651
13,095,Dougherty County,851183464
13,097,Douglas County,518355039
13,099,Early County,1327626596
13,101,Echols County,1088849471
13,103,Effingham County,1240161553
13,105,Elbert County,909338650
13,107,Emanuel County,1762674054
13,109,Evans County,473694905
13,111,Fannin County,1002597261
13,113,Fayette County,503907545
13,115,Floyd County,1320402412
13,117,Forsyth County,581755519
13,119,Franklin County,677441259
13,121,Fulton County,1364113707
13,123,Gilmer County,1103886890
13,125,Glascock County,372299245
13,127,Glynn County,1086659216
13,129,Gordon County,923182623
13,131,Grady County,1177051427
13,133,Greene County,1003683258
13,135,Gwinnett County,1115639536
13,137,Habersham County,716980225
13,139,Hall County,1017861136
13,141,Hancock County,1220057417
13,143,Haralson County,730804590
13,145,Harris County,1201230924
13,147,Hart County,601970611
13,149,Heard County,766567309
13,151,Henry County,825352078
13,153,Houston County,973954144
13,155,Irwin County,917795237
13,157,Jackson County,879737590
13,159,Jasper County,954167635
13,161,Jeff Davis County,857075892
13,163,Jefferson County,1363760605
13,165,Jenkins County,899569112
13,167,Johnson County,784815227
13,169,Jones County,1020304148
13,171,Lamar County,475264443
13,173,Lanier County,509026468
13,175,Laurens County,2090987842
13,177,Lee County,921731011
13,179,Liberty County,1337654106
13,181,Lincoln County,544884787
13,183,Long County,1037006565
13,185,Lowndes County,1287643276
13,187,Lumpkin County,732821512
13,189,McDuffie County,666590015
13,191,McIntosh County,1117201986
13,193,Macon County,1037709941
13,195,Madison County,731225615
13,197,Marion County,947979449
13,199,Meriwether County,1298162534
13,201,Miller County,731471786
13,205,Mitchell County,1326483090
13,207,Monroe County,1025872443
13,209,Montgomery County,624563057
13,211,Morgan County,899791042
13,213,Murray County,892235147
13,215,Muscogee County,560659700
13,217,Newton County,709140708
13,219,Oconee County,477431602
13,221,Oglethorpe County,1137165332
13,223,Paulding County,808983202
13,225,Peach County,389234752
13,227,Pickens County,601031022
13,229,Pierce County,881778317
13,231,Pike County,559660470
13,233,Polk County,803767089
13,235,Pulaski County,645583956
13,237,Putnam County,892721783
13,239,Quitman County,391703076
13,241,Rabun County,958659339
13,243,Randolph County,1109126227
13,245,Richmond County,840017545
13,247,Rockdale County,336231348
13,249,Schley County,432291200
13,251,Screven County,1672540370
13,253,Seminole County,615233530
13,255,Spalding County,507561187
13,257,Stephens County,463999686
13,259,Stewart County,1188153055
13,261,Sumter County,1250646284
13,263,Talbot County,1013662781
13,265,Taliaferro County,504031037
13,267,Tattnall County,1245286832
13,269,Taylor County,975613091
13,271,Telfair County,1132621096
13,273,Terrell County,869695791
13,275,Thomas County,1410590497
13,277,Tift County,675699704
13,279,Toombs County,942773228
13,281,Towns County,431173824
13,283,Treutlen County,516529389
13,285,Troup County,1072278262
13,287,Turner County,739227758
13,289,Twiggs County,930478092
13,291,Union County,834197331
13,293,Upson County,837774874
13,295,Walker County,1156145278
13,297,Walton County,846461381
13,299,Ware County,2328980907
13,301,Warren County,736483608
13,303,Washington County,1757373956
13,305,Wayne County,1662608485
13,307,Webster County,542240299
13,309,Wheeler County,765314383
13,311,White County,623524611
13,313,Whitfield County,752248653
13,315,Wilcox County,978525378
13,317,Wilkes County,1216001410
13,319,Wilkinson County,1163459874
13,321,Worth County,1478137688
66,010,Guam,543555845
15,001,Hawaii County,10433635370
15,003,Honolulu County,1555472440
15,005,Kalawao County,31057603
15,007,Kauai County,1605492749
15,009,Maui County,3008348849
16,001,Ada County,2724700598
16,003,Adams County,3529648933
16,005,Bannock County,2881339301
16,007,Bear Lake County,2527123158
16,009,Benewah County,2012242920
16,011,Bingham County,5422741968
16,013,Blaine County,6831708310
16,015,Boise County,4919826443
16,017,Bonner County,4489055998
16,019,Bonneville County,4832872008
16,021,Boundary County,3285862956
16,023,Butte County,5792474008
16,025,Camas County,2782253888
16,027,Canyon County,1520451480
16,029,Caribou County,4569240775
16,031,Cassia County,6644897821
16,033,Clark County,4566524478
16,035,Clearwater County,6364412867
16,037,Custer County,12748378760
16,039,Elmore County,7964417371
16,041,Franklin County,1717211133
16,043,Fremont County,4827633116
16,045,Gem County,1449796223
16,047,Gooding County,1888932878
16,049,Idaho County,21956620029
16,051,Jefferson County,2832619475
16,053,Jerome County,1547629733
16,055,Kootenai County,3205833857
16,057,Latah County,2786483015
16,059,Lemhi County,11819910390
16,061,Lewis County,1240141959
16,063,Lincoln County,3111517506
16,065,Madison County,1215396325
16,067,Minidoka County,1960610409
16,069,Nez Perce County,2197139823
16,071,Oneida County,3105269248
16,073,Owyhee County,19860558063
16,075,Payette County,1053846155
16,077,Power County,3635892401
16,079,Shoshone County,6830898579
16,081,Teton County,1163139967
16,083,Twin Falls County,4977206091
16,085,Valley County,9492606589
16,087,Washington County,3762870369
17,001,Adams County,2214825293
17,003,Alexander County,609667766
17,005,Bond County,985073295
17,007,Boone County,727183801
17,009,Brown County,791828626
17,011,Bureau County,2250935502
17,013,Calhoun County,657415185
17,015,Carroll County,1153597397
17,017,Cass County,973198205
17,019,Champaign County,2579922214
17,021,Christian County,1837569689
17,023,Clark County,1298554907
17,025,Clay County,1212815742
17,027,Clinton County,1227502165
17,029,Coles County,1316426720
17,031,Cook County,2447356531
17,033,Crawford County,1149031260
17,035,Cumberland County,895989978
17,037,DeKalb County,1635154166
17,039,De Witt County,1029678327
17,041,Douglas County,1079110222
17,043,DuPage County,848984858
17,045,Edgar County,1614400675
17,047,Edwards County,576012470
17,049,Effingham County,1240005829
17,051,Fayette County,1855570157
17,053,Ford County,1257690127
17,055,Franklin County,1059101587
17,057,Fulton County,2242134869
17,059,Gallatin County,836540704
17,061,Greene County,1406464909
17,063,Grundy County,1082940540
17,065,Hamilton County,1125731578
17,067,Hancock County,2055798690
17,069,Hardin County,459435094
17,071,Henderson County,981068799
17,073,Henry County,2131698380
17,075,Iroquois County,2894039688
17,077,Jackson County,1511439611
17,079,Jasper County,1281043655
17,081,Jefferson County,1479490503
17,083,Jersey County,957415148
17,085,Jo Daviess County,1556385345
17,087,Johnson County,890268815
17,089,Kane County,1345110474
17,091,Kankakee County,1752114622
17,093,Kendall County,829412775
17,095,Knox County,1855427713
17,097,Lake County,1149724491
17,099,LaSalle County,2940070805
17,101,Lawrence County,963938127
17,103,Lee County,1877189070
17,105,Livingston County,2702983879
17,107,Logan County,1600757851
17,109,McDonough County,1526339599
17,111,McHenry County,1562786317
17,113,McLean County,3064597283
17,115,Macon County,1503684109
17,117,Macoupin County,2235091604
17,119,Madison County,1853140892
17,121,Marion County,1482865607
17,123,Marshall County,1001843226
17,125,Mason County,1396914849
17,127,Massac County,614453455
17,129,Menard County,814269348
17,131,Mercer County,1453604396
17,133,Monroe County,997988609
17,135,Montgomery County,1822726469
17,137,Morgan County,1473584101
17,139,Moultrie County,870134337
17,141,Ogle County,1964903713
17,143,Peoria County,1602464177
17,145,Perry County,1144367936
17,147,Piatt County,1137492087
17,149,Pike County,2153190723
17,151,Pope County,955326683
17,153,Pulaski County,516252464
17,155,Putnam County,414649313
17,157,Randolph County,1490194096
17,159,Richland County,932484098
17,161,Rock Island County,1107149663
17,163,St. Clair County,1703446640
17,165,Saline County,984170284
17,167,Sangamon County,2248804592
17,169,Schuyler County,1132602884
17,171,Scott County,649542037
17,173,Shelby County,1964532713
17,175,Stark County,746156170
17,177,Stephenson County,1461392074
17,179,Tazewell County,1674335549
17,181,Union County,1070730014
17,183,Vermilion County,2326634937
17,185,Wabash County,578403997
17,187,Warren County,1404768322
17,189,Washington County,1457093544
17,191,Wayne County,1848810379
17,193,White County,1281999214
17,195,Whiteside County,1771808917
17,197,Will County,2164905650
17,199,Williamson County,1088349245
17,201,Winnebago County,1328792785
17,203,Woodford County,1366838678
18,001,Adams County,877815499
18,003,Allen County,1702451601
18,005,Bartholomew County,1053968849
18,007,Benton County,1052616460
18,009,Blackford County,427559407
18,011,Boone County,1095259971
18,013,Brown County,808043862
18,015,Carroll County,964057408
18,017,Cass County,1067448393
18,019,Clark County,965640700
18,021,Clay County,926180616
18,023,Clinton County,1049119213
18,025,Crawford County,791534793
18,027,Daviess County,1112396613
18,029,Dearborn County,790171248
18,031,Decatur County,964946132
18,033,DeKalb County,939731966
18,035,Delaware County,1015536275
18,037,Dubois County,1106611846
18,039,Elkhart County,1199603968
18,041,Fayette County,556901555
18,043,Floyd County,383229855
18,045,Fountain County,1024774344
18,047,Franklin County,995658322
18,049,Fulton County,954133352
18,051,Gibson County,1262416969
18,053,Grant County,1072484472
18,055,Greene County,1404983914
18,057,Hamilton County,1021431290
18,059,Hancock County,792425165
18,061,Harrison County,1254889459
18,063,Hendricks County,1053849396
18,065,Henry County,1014963783
18,067,Howard County,759058574
18,069,Huntington County,991056715
18,071,Jackson County,1320834040
18,073,Jasper County,1449563751
18,075,Jay County,994310119
18,077,Jefferson County,934051512
18,079,Jennings County,975382331
18,081,Johnson County,829870739
18,083,Knox County,1336486452
18,085,Kosciusko County,1376412103
18,087,LaGrange County,983236291
18,089,Lake County,1291817493
18,091,LaPorte County,1549510723
18,093,Lawrence County,1163367161
18,095,Madison County,1170470195
18,097,Marion County,1027196287
18,099,Marshall County,1148969982
18,101,Martin County,869615712
18,103,Miami County,968246954
18,105,Monroe County,1021806939
18,107,Montgomery County,1307030255
18,109,Morgan County,1045928927
18,111,Newton County,1040539827
18,113,Noble County,1064083610
18,115,Ohio County,223126823
18,117,Orange County,1031795752
18,119,Owen County,997909060
18,121,Parke County,1151822271
18,123,Perry County,988702363
18,125,Pike County,865841642
18,127,Porter County,1082833135
18,129,Posey County,1060259611
18,131,Pulaski County,1123212810
18,133,Putnam County,1244585894
18,135,Randolph County,1171656774
18,137,Ripley County,1156231102
18,139,Rush County,1057035402
18,141,St. Joseph County,1185629691
18,143,Scott County,493140094
18,145,Shelby County,1064843792
18,147,Spencer County,1027623726
18,149,Starke County,800679811
18,151,Steuben County,799729298
18,153,Sullivan County,1158170859
18,155,Switzerland County,571516191
18,157,Tippecanoe County,1292163438
18,159,Tipton County,674797611
18,161,Union County,417480454
18,163,Vanderburgh County,604314683
18,165,Vermillion County,665275343
18,167,Vigo County,1045194247
18,169,Wabash County,1068468088
18,171,Warren County,944543943
18,173,Warrick County,996664710
18,175,Washington County,1330454439
18,177,Wayne County,1040539263
18,179,Wells County,953341277
18,181,White County,1308309361
18,183,Whitley County,869166057
19,001,Adair County,1474404192
19,003,Adams County,1096686238
19,005,Allamakee County,1655115644
19,007,Appanoose County,1287973244
19,009,Audubon County,1147264566
19,011,Benton County,1854696286
19,013,Black Hawk County,1465290685
19,015,Boone County,1477555794
19,017,Bremer County,1127885586
19,019,Buchanan County,1479090261
19,021,Buena Vista County,1488981859
19,023,Butler County,1502550833
19,025,Calhoun County,1475894576
19,027,Carroll County,1474835095
19,029,Cass County,1461422459
19,031,Cedar County,1500798712
19,033,Cerro Gordo County,1471889961
19,035,Cherokee County,1494181148
19,037,Chickasaw County,1306192611
19,039,Clarke County,1116716168
19,041,Clay County,1469139463
19,043,Clayton County,2016295997
19,045,Clinton County,1799818671
19,047,Crawford County,1849742862
19,049,Dallas County,1523685945
19,051,Davis County,1300661912
19,053,Decatur County,1377567268
19,055,Delaware County,1496189226
19,057,Des Moines County,1077768387
19,059,Dickinson County,985542676
19,061,Dubuque County,1575487986
19,063,Emmet County,1025349330
19,065,Fayette County,1892840956
19,067,Floyd County,1296550073
19,069,Franklin County,1507291797
19,071,Fremont County,1323915762
19,073,Greene County,1475303196
19,075,Grundy County,1299797802
19,077,Guthrie County,1529698818
19,079,Hamilton County,1493784356
19,081,Hancock County,1478895051
19,083,Hardin County,1474498041
19,085,Harrison County,1804814774
19,087,Henry County,1124799145
19,089,Howard County,1225702842
19,091,Humboldt County,1125014815
19,093,Ida County,1117604197
19,095,Iowa County,1518911694
19,097,Jackson County,1647344934
19,099,Jasper County,1891760880
19,101,Jefferson County,1127999810
19,103,Johnson County,1587640013
19,105,Jones County,1490844764
19,107,Keokuk County,1500071923
19,109,Kossuth County,2519361794
19,111,Lee County,1340448552
19,113,Linn County,1857182369
19,115,Louisa County,1040583999
19,117,Lucas County,1115257642
19,119,Lyon County,1522007136
19,121,Madison County,1452999135
19,123,Mahaska County,1478498343
19,125,Marion County,1436120670
19,127,Marshall County,1482776073
19,129,Mills County,1132896873
19,131,Mitchell County,1215049039
19,133,Monona County,1797639069
19,135,Monroe County,1123320775
19,137,Montgomery County,1098405770
19,139,Muscatine County,1132977177
19,141,O'Brien County,1484153957
19,143,Osceola County,1032593804
19,145,Page County,1385497539
19,147,Palo Alto County,1460400553
19,149,Plymouth County,2234715214
19,151,Pocahontas County,1495047205
19,153,Polk County,1482086782
19,155,Pottawattamie County,2461811903
19,157,Poweshiek County,1514945161
19,159,Ringgold County,1386932362
19,161,Sac County,1489300198
19,163,Scott County,1186437792
19,165,Shelby County,1530110542
19,167,Sioux County,1988888504
19,169,Story County,1482882574
19,171,Tama County,1867410515
19,173,Taylor County,1377618880
19,175,Union County,1097235807
19,177,Van Buren County,1255646305
19,179,Wapello County,1118453196
19,181,Warren County,1475873112
19,183,Washington County,1473215984
19,185,Wayne County,1361013821
19,187,Webster County,1853608001
19,189,Winnebago County,1037261949
19,191,Winneshiek County,1786666636
19,193,Woodbury County,2260790988
19,195,Worth County,1036314930
19,197,Wright County,1503268903
20,001,Allen County,1295764236
20,003,Anderson County,1501263686
20,005,Atchison County,1116736557
20,007,Barber County,2937240786
20,009,Barton County,2318705423
20,011,Bourbon County,1645836643
20,013,Brown County,1478550075
20,015,Butler County,3702922700
20,017,Chase County,2002199320
20,019,Chautauqua County,1654694137
20,021,Cherokee County,1521791025
20,023,Cheyenne County,2641501921
20,025,Clark County,2524300310
20,027,Clay County,1671315276
20,029,Cloud County,1852726651
20,031,Coffey County,1623623918
20,033,Comanche County,2041681112
20,035,Cowley County,2915648169
20,037,Crawford County,1527499259
20,039,Decatur County,2314199329
20,041,Dickinson County,2193895363
20,043,Doniphan County,1019105691
20,045,Douglas County,1180426726
20,047,Edwards County,1610699245
20,049,Elk County,1668636745
20,051,Ellis County,2330762297
20,053,Ellsworth County,1853331063
20,055,Finney County,3372157850
20,057,Ford County,2844508243
20,059,Franklin County,1480882184
20,061,Geary County,996272885
20,063,Gove County,2775601942
20,065,Graham County,2327173853
20,067,Grant County,1488745963
20,069,Gray County,2250356173
20,071,Greeley County,2016057907
20,073,Greenwood County,2961143636
20,075,Hamilton County,2580958327
